Time,Y,Y_type,CL,Drug,ConcInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,LowExpr,HighAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.508949999999984,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.341360000000009,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,LowExpr,HighAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2.57019000000001,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4.90559,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10.60575,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,17.2167633333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,23.8141166666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,30.5127366666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,35.92436,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,41.1177666666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,45.1176233333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,49.54972,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,53.2341233333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,56.4465733333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,59.33396,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,62.7059833333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,65.9793833333334,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,68.32163,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,69.9124866666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,72.4426433333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,74.40183,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,76.0048666666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,77.3032766666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,78.45557,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,80.75888,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,82.5287766666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,84.3491066666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,85.82182,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,87.891243,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,89.1857736666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,87.8358256666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,90.5106236666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,92.110285,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,92.111161,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,93.3528426666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,94.1698446666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,94.2305323333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,95.0060606666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,96.4656863333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,96.9620466666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,97.1838793333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,97.0841676666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,97.5181466666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,97.8778576666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,98.0513333333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,98.37903,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,98.4587746666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,98.770221,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,99.007651,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,99.2888776666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,99.18194,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,99.3467326666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,99.4797066666667,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,99.1886943333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,99.4603063333333,Cells,HighExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2.41961999999999,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.30771,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8.14968,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12.58062,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,18.20628,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23.04784,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,28.6735,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,34.06254,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,37.98311,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,42.37925,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,45.71985,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,47.90748,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,52.06468,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,55.53983,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,58.27031,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,60.89408,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,63.31833,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,64.71721,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,66.04417,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,68.56818,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,69.89746,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,71.39609,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,73.24038,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,75.96622,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,79.16995,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,82.06978,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,83.77488,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,85.41038,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,88.44708,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,91.88976,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,94.682875,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,96.865866,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,97.037535,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,98.366817,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,98.98158,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,98.946782,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,99.083654,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,99.15093,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,99.253004,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,99.220526,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,99.49427,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,99.730896,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,99.561546,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,99.730896,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,99.83297,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,99.865448,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,99.900246,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,99.900246,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,99.865448,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,99.900246,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,99.865448,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,99.932724,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,99.897926,Cells,HighExpr,HighAffinity,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.81983,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.466635,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8.637835,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13.755495,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20.887865,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,25.741535,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,31.39592,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,35.10148,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,40.06893,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,43.75046,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,47.56926,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,50.04088,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,52.231485,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,53.042325,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,56.209885,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,58.84891,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,61.21154,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,62.46358,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,64.27242,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,65.131365,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,66.81396,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,68.306855,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,70.83967,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,72.837215,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,73.8017,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,75.842195,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,77.61889,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,81.90155,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,84.32558,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,89.074376,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,91.167841,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,94.4827645,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,96.038694,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,96.9327055,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,97.539011,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,98.0296465,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,98.273249,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,98.873139,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,99.0132985,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,99.114796,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,99.275041,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,99.3351105,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,99.4529555,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,99.3369895,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,99.4275595,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,99.5995845,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,99.6537645,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,99.652792,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,99.7556545,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,99.762517,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,99.808862,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,99.716063,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,99.801136,Cells,HighExpr,HighAffinity,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2.53645999999999,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.909486666666666,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.78761000000002,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5.76202000000001,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11.7231466666667,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,16.415,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21.74238,Cells,HighExpr,HighAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
